,information,group,target,doc_id
7611,"   звать    смотреть онлайн  hd    youtube 
",85,1,24844
7612,"  звать   смотреть онлайн бесплатно  хороший качество 
",85,1,21740
7613,"  звать  2014  смотреть фильм онлайн бесплатно  хороший качество 
",85,1,23509
7614,"нигина сайфуллаев   фильм   кинопоиск 
",85,0,22382
7615,"   звать   закрытый показ   анна карпов   событие проект   материал сайт   сноб 
",85,1,21767
7616,"       звать       
",85,1,24461
7617," звать кхан  2010  смотреть онлайн  скачать фильм  торрент  трейлер  правдивый оценка  рецензия  комментарий  похожий фильм  саундтрек  новость  интересный факт  fast torrent 
",85,1,24369
7618," звать кхан  2010  смотреть онлайн бесплатно 
",85,0,23920
7619,"  звать  2014    фильм  
",85,1,21901
7620,"  звать  
",85,1,22636
7621,"  звать  2014    фото  кадр  фильм   кинопоиск 
",85,1,22051
7622,"  звать   смотреть онлайн бесплатно  хороший качество 
",85,1,21957
7623,"  звать  2014    трейлер   кинопоиск 
",85,1,21959
7624,"знакомиться  английски 
",85,0,22280
7625,"  звать  2014    видео   кинопоиск 
",85,1,24680
7626,"  звать  2014  смотреть онлайн бесплатно  хороший качество 
",85,1,22989
7627,"  звать  
",85,0,23016
7628,"ответ mail     звать 
",85,0,23501
7629,"смотреть фильм   звать  2014  онлайн бесплатно  hd качество 
",85,1,23215
7630,"  звать  2014    отзыв  фильм 
",85,1,22480
7631,"   звать  2014  фильм  дата выход  штормовой предупреждение          
",85,1,24546
7632,"  звать  2014     video mail  
",85,1,24104
7633," прокат выходить фильм    звать   участие молодой актриса род  псков  видео  18   
",85,1,23329
7634,"  звать  2014  смотреть онлайн бесплатно  хороший качество   baskino club 
",85,1,24759
7635,"  звать дата выход 
",85,1,22713
7636,"  звать 2014 смотреть онлайн бесплатно  хороший качество 
",85,1,22813
